Time,App_Name,Inactivity Duration(s),Keystroke_Count,Speed(ms),PAM_Val,example_id
2021-09-10 15:30:00,opera.exe,1034.388266,171.0,11.074430912706989,3.0,11
2021-09-10 16:00:00,TopTracker.exe,723.750394,259.0,9.973826021887117,1.0,11
2021-09-10 16:30:00,brave.exe,1096.64981,113.0,11.98586272495676,2.0,11
2021-09-10 17:00:00,opera.exe,1129.243338,56.0,9.89788645415337,2.0,11
2021-09-10 17:30:00,brave.exe,999.431672,449.0,9.067419904959689,3.0,11
2021-09-14 14:30:00,opera.exe,799.554728,181.0,11.884535795441156,1.0,12
2021-09-14 15:00:00,TextLogger.exe,1783.372377,200.0,20.232645755657447,2.0,12
2021-09-14 15:30:00,opera.exe,859.8967729999999,219.0,9.501846935409612,3.0,12
2021-09-14 16:00:00,opera.exe,599.14036,109.0,10.596810421115793,4.0,12
2021-09-14 16:30:00,opera.exe,910.197887,80.0,10.084250470795396,2.0,12
2021-09-14 17:00:00,opera.exe,934.832046,872.0,14.371485229483602,2.0,12
2021-09-14 17:30:00,opera.exe,990.461271,599.0,11.70024822399673,2.0,12
2021-09-14 18:00:00,opera.exe,976.25675,734.0,13.716678064835236,2.0,12
2021-09-14 13:00:00,opera.exe,777.054938,175.0,7.069362512151217,2.0,13
2021-09-14 13:30:00,opera.exe,982.384028,214.0,6.379021511836168,4.0,13
2021-09-14 14:00:00,Code.exe,1038.762199,276.0,6.633690249877247,1.0,13
2021-09-14 14:30:00,opera.exe,799.554728,181.0,11.884535795441156,1.0,13
2021-09-14 15:00:00,TextLogger.exe,1783.372377,200.0,20.232645755657447,2.0,13
2021-09-14 15:30:00,opera.exe,859.8967729999999,219.0,9.501846935409612,3.0,13
2021-09-14 16:00:00,opera.exe,599.14036,109.0,10.596810421115793,4.0,13
2021-09-14 16:30:00,opera.exe,910.197887,80.0,10.084250470795396,2.0,13
2021-09-14 13:30:00,opera.exe,982.384028,214.0,6.379021511836168,4.0,14
2021-09-14 14:00:00,Code.exe,1038.762199,276.0,6.633690249877247,1.0,14
2021-09-14 14:30:00,opera.exe,799.554728,181.0,11.884535795441156,1.0,14
2021-09-14 15:00:00,TextLogger.exe,1783.372377,200.0,20.232645755657447,2.0,14
2021-09-14 15:30:00,opera.exe,859.8967729999999,219.0,9.501846935409612,3.0,14
2021-09-14 16:00:00,opera.exe,599.14036,109.0,10.596810421115793,4.0,14
2021-09-14 16:30:00,opera.exe,910.197887,80.0,10.084250470795396,2.0,14
2021-09-14 17:00:00,opera.exe,934.832046,872.0,14.371485229483602,2.0,14
2021-09-10 14:30:00,opera.exe,871.821915,458.0,7.329196455715525,2.0,15
2021-09-10 15:00:00,opera.exe,1585.753779,57.0,13.973504186355242,2.0,15
2021-09-10 15:30:00,opera.exe,1034.388266,171.0,11.074430912706989,3.0,15
2021-09-10 16:00:00,TopTracker.exe,723.750394,259.0,9.973826021887117,1.0,15
2021-09-10 16:30:00,brave.exe,1096.64981,113.0,11.98586272495676,2.0,15
2021-09-10 17:00:00,opera.exe,1129.243338,56.0,9.89788645415337,2.0,15
2021-09-10 17:30:00,brave.exe,999.431672,449.0,9.067419904959689,3.0,15
2021-09-10 18:00:00,opera.exe,680.523298,687.0,7.997507101973976,4.0,15
2021-09-07 10:30:00,explorer.exe,2966.281775,145.0,3.6887458162063353,2.0,16
2021-09-07 11:00:00,explorer.exe,2369.555328,169.0,3.9151889944373983,1.0,16
2021-09-07 11:30:00,explorer.exe,2525.331417,144.0,4.255813355086712,1.0,16
2021-09-07 12:00:00,explorer.exe,1676.141351,295.0,4.012072108582928,2.0,16
2021-09-07 12:30:00,explorer.exe,2246.678371,136.0,3.955986884402014,2.0,16
2021-09-07 13:00:00,explorer.exe,3291.911282,101.0,4.013290913050443,2.0,16
2021-09-07 13:30:00,explorer.exe,2820.985622,76.0,4.225008923435147,3.0,16
2021-09-07 14:00:00,explorer.exe,2846.109697,97.0,4.075099621698858,3.0,16
2021-09-09 08:30:00,TextLogger.exe,411.563269,65.0,3.08902049970698,1.0,17
2021-09-09 09:00:00,devenv.exe,2485.214066,65.0,3.9666095333432474,3.0,17
2021-09-09 09:30:00,explorer.exe,4675.574852,15.0,5.929615241680953,2.0,17
2021-09-09 10:00:00,explorer.exe,2589.230142,330.0,3.788477814539077,2.0,17
2021-09-09 10:30:00,msedge.exe,2649.043642,133.0,4.246831916197464,3.0,17
2021-09-09 11:00:00,explorer.exe,2482.386615,31.0,4.160834599016502,2.0,17
2021-09-09 11:30:00,explorer.exe,2309.364528,87.0,4.5306940018642825,2.0,17
2021-09-09 12:00:00,explorer.exe,2966.810912,197.0,3.729337643542981,2.0,17
2021-09-07 09:30:00,explorer.exe,5432.486898,114.0,3.683715625992333,2.0,18
2021-09-07 10:00:00,explorer.exe,2498.585778,43.0,3.899897620087316,2.0,18
2021-09-07 10:30:00,explorer.exe,2966.281775,145.0,3.6887458162063353,2.0,18
2021-09-07 11:00:00,explorer.exe,2369.555328,169.0,3.9151889944373983,1.0,18
2021-09-07 11:30:00,explorer.exe,2525.331417,144.0,4.255813355086712,1.0,18
2021-09-07 12:00:00,explorer.exe,1676.141351,295.0,4.012072108582928,2.0,18
2021-09-07 12:30:00,explorer.exe,2246.678371,136.0,3.955986884402014,2.0,18
2021-09-07 13:00:00,explorer.exe,3291.911282,101.0,4.013290913050443,2.0,18
2021-09-09 09:00:00,devenv.exe,2485.214066,65.0,3.9666095333432474,3.0,19
2021-09-09 09:30:00,explorer.exe,4675.574852,15.0,5.929615241680953,2.0,19
2021-09-09 10:00:00,explorer.exe,2589.230142,330.0,3.788477814539077,2.0,19
2021-09-09 10:30:00,msedge.exe,2649.043642,133.0,4.246831916197464,3.0,19
2021-09-09 11:00:00,explorer.exe,2482.386615,31.0,4.160834599016502,2.0,19
2021-09-09 11:30:00,explorer.exe,2309.364528,87.0,4.5306940018642825,2.0,19
2021-09-09 12:00:00,explorer.exe,2966.810912,197.0,3.729337643542981,2.0,19
2021-09-09 12:30:00,explorer.exe,2442.706585,361.0,4.301889371020108,2.0,19
2021-09-14 09:30:00,explorer.exe,2893.49381,104.0,4.604144492820391,2.0,20
2021-09-14 10:00:00,msedge.exe,1735.244255,66.0,4.186175484691471,2.0,20
2021-09-14 10:30:00,explorer.exe,4346.49803,213.0,4.939578347022973,2.0,20
2021-09-14 11:00:00,explorer.exe,2451.805515,189.0,4.464721632937164,2.0,20
2021-09-14 11:30:00,explorer.exe,2191.598682,334.0,6.622463816845383,3.0,20
2021-09-14 12:00:00,explorer.exe,2421.045314,299.0,6.233278098257382,2.0,20
2021-09-14 12:30:00,explorer.exe,2372.085181,434.0,4.651976424216175,2.0,20
2021-09-14 13:00:00,explorer.exe,2121.652825,483.0,5.775512695478684,2.0,20
2021-09-09 11:30:00,explorer.exe,2309.364528,87.0,4.5306940018642825,2.0,21
2021-09-09 12:00:00,explorer.exe,2966.810912,197.0,3.729337643542981,2.0,21
2021-09-09 12:30:00,explorer.exe,2442.706585,361.0,4.301889371020108,2.0,21
2021-09-09 13:00:00,explorer.exe,2038.423218,95.0,4.419578896044405,2.0,21
2021-09-09 13:30:00,msedge.exe,4369.7018610000005,7.0,4.543987653178464,2.0,21
2021-09-09 14:00:00,explorer.exe,2037.287841,147.0,3.841030859608392,2.0,21
2021-09-09 14:30:00,msedge.exe,2879.17728,36.0,3.8822696952395193,2.0,21
2021-09-09 15:00:00,msedge.exe,5174.1386215,28.0,4.175505163686509,2.0,21
2021-09-13 11:30:00,explorer.exe,3763.092445,50.0,3.597988148186213,3.0,22
2021-09-13 12:00:00,explorer.exe,2381.433483,285.0,3.6619473027473006,3.0,22
2021-09-13 12:30:00,explorer.exe,1996.214106,196.0,3.637047440262673,2.0,22
2021-09-13 13:00:00,explorer.exe,3060.952565,84.0,3.5698879544532307,1.0,22
2021-09-13 13:30:00,explorer.exe,2686.129989,55.0,4.303216013552213,2.0,22
2021-09-13 14:00:00,explorer.exe,2915.786075,116.0,3.649429904019032,2.0,22
2021-09-13 14:30:00,explorer.exe,2561.38133,221.0,3.283539814874805,2.0,22
2021-09-13 15:00:00,explorer.exe,1233.074398,235.0,3.199010407333284,2.0,22
2021-09-13 11:00:00,TextLogger.exe,211.388832,50.0,4.288488740124145,2.0,23
2021-09-13 11:30:00,explorer.exe,3763.092445,50.0,3.597988148186213,3.0,23
2021-09-13 12:00:00,explorer.exe,2381.433483,285.0,3.6619473027473006,3.0,23
2021-09-13 12:30:00,explorer.exe,1996.214106,196.0,3.637047440262673,2.0,23
2021-09-13 13:00:00,explorer.exe,3060.952565,84.0,3.5698879544532307,1.0,23
2021-09-13 13:30:00,explorer.exe,2686.129989,55.0,4.303216013552213,2.0,23
2021-09-13 14:00:00,explorer.exe,2915.786075,116.0,3.649429904019032,2.0,23
2021-09-13 14:30:00,explorer.exe,2561.38133,221.0,3.283539814874805,2.0,23
2021-09-08 08:00:00,TextLogger.exe,1371.840833,30.0,3.4137809711084923,1.0,24
2021-09-08 08:30:00,Ssms.exe,463.663864,97.0,4.591402707250463,1.0,24
2021-09-08 09:00:00,explorer.exe,6600.384939,164.0,3.737607549158056,2.0,24
2021-09-08 09:30:00,msedge.exe,850.339463,47.0,6.26736480355142,2.0,24
2021-09-08 10:00:00,WINWORD.EXE,2227.087789,118.0,5.12859156952401,3.0,24
2021-09-08 10:30:00,explorer.exe,5639.51008,189.0,4.680184755781879,1.0,24
